15EMLL/10KB    |MEDIC IDENT & 13R, BULK |  531.25|  327.78|  32.37|  13.12|10K|  |  3.120|  282.29|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MARCH 2012                    |                        |I40|8|  0.000|  531.25|20260305|00000000
15LL/10K       |10K IDENT & 13R BOXED   |  495.50|  305.72|  34.12|  10.12|10K|  |  2.890|  261.48|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MARCH 2012                    |                        |I01|8|  0.000|  495.50|20260305|00000000
15LL/10KB      |10K IDENT & 13R BULK    |  492.00|  303.67|  32.37|   9.82|10K|  |  2.890|  261.48|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MARCH 2012                    |                        |I01|8|  0.000|  492.00|20260305|00000000
15LL/GF        |IDENT & 3407C CHAIN,BOX |   68.00|   41.83|  11.93|  13.65|GF |  |  0.000|    0.00|  3.890|  16.25|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |    2 |      |50|  0.00|MARCH 2012                    |                        |I30|8|  0.000|   68.00|20260305|00000000
15LL/GFB       |GF. IDENT -3407C  BULK  |   63.00|   38.88|   8.98|  13.65|GF |  |  0.000|    0.00|  3.890|  16.25|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|IDENT PLATE HAS FLAPPERS      |MARCH 2012              |I30|8|  0.000|   63.00|20260305|00000000
15LL/STER      |IDENT & 3407C CHAIN,BOX |   68.00|   41.83|  11.93|  13.65|STE|R |  0.000|    0.00|  3.890|  16.25|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MARCH 2012                    |                        |I20|8|  0.000|   68.00|20260305|00000000
15LL/STERB     |STER IDENT-3407C BULK   |   63.00|   38.88|   8.98|  13.65|STE|R |  0.000|    0.00|  3.890|  16.25|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MARCH 2012                    |                        |I20|8|  0.000|   63.00|20260305|00000000
15M-20F/10K    |GENTS MEDIC IDENT 20F BX|  782.75|  483.09|  95.70|  14.62|10K|  |  4.120|  372.77|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MARCH 2012                    |GENTS LENGTH            |I40|8|  0.000|  782.75|20260305|00000000
15M-20F/10KB   |MEDIC IDENT & 20F BULK  |  778.00|  480.14|  92.75|  14.62|10K|  |  4.120|  372.77|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MARCH 2012                    |GENTS LENGTH            |I40|8|  0.000|  778.00|20260305|00000000
15M-32F/10K    |MEDIC IDENT & 32F,BOXED |  790.50|  487.90| 100.51|  14.62|10K|  |  4.120|  372.77|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MARCH 2012                    |                        |I40|8|  0.000|  790.50|20260305|00000000
15M-32F/10KB   |MEDIC IDENT & 32F, BULK |  785.50|  484.80|  97.41|  14.62|10K|  |  4.120|  372.77|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MARCH 2012                    |                        |I40|8|  0.000|  785.50|20260305|00000000
15M-32F/GF     |GF MEDIC IDENT 32F CHAIN|   59.75|   36.74|   8.35|  11.80|GF |  |  0.000|    0.00|  3.970|  16.59|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MARCH 2010                    |                        |I60|8|  0.000|   59.75|20260305|00000000
15M-32F/STER   |STER MEDIC IDENT        |   59.75|   36.74|   8.35|  11.80|STE|R |  0.000|    0.00|  3.970|  16.59|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MARCH 2010                    |                        |I50|8|  0.000|   59.75|20260305|00000000
15M-60C/GF     |MEDIC IDENT & 60C, BOXED|   86.75|   53.42|  19.33|  16.88|GF |  |  0.000|    0.00|  4.120|  17.21|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |    2 |      |50|  0.00|MARCH 2012                    |                        |I60|8|  0.000|   86.75|20260305|00000000
15M-60C/GFB    |MEDIC IDENT & 60C, BULK |   82.25|   50.67|  16.58|  16.88|GF |  |  0.000|    0.00|  4.120|  17.21|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MARCH 2012                    |                        |I60|8|  0.000|   82.25|20260305|00000000
15M-60C/STER   |MEDIC IDENT-60C, BOXED  |  120.25|   74.09|  40.00|  16.88|STE|R |  0.000|    0.00|  4.120|  17.21|   0.00|   0.00|   0.00|      |      |      |      |    1 |      |      |    1 |      |      |      |      |50|  0.00|MARCH 2012                    |                        |I50|8|  0.000|  120.25|20260305|00000000
15M-60C/STERB  |MEDIC IDENT & 60C, BULK |   82.25|   50.67|  16.58|  16.88|STE|R |  0.000|    0.00|  4.120|  17.21|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MARCH 2012                    |                        |I50|8|  0.000|   82.25|20260305|00000000
15M-BR05/10K   |MEDIC IDENT & BR05,BOXED| 2147.25| 1325.38|  20.95|  19.62|10K|  | 14.200| 1284.81|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |    1 |      |50|  0.00|MARCH 2012                    |                        |I40|8|  0.000| 2147.25|20260305|00000000
15M-BR05/10KB  |MEDIC IDENT & BR05,BULK | 2142.25| 1322.33|  18.00|  19.52|10K|  | 14.200| 1284.81|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MARCH 2012                    |                        |I40|8|  0.000| 2142.25|20260305|00000000
15M-F60/10K    |10K MEDIC IDENT         |  730.75|  451.03|  63.64|  14.62|10K|  |  4.120|  372.77|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MARCH 2012                    |                        |I40|8|  0.000|  730.75|20260305|00000000
15M-F60/10KB   |10K MEDIC BRACELET BULK |  725.75|  447.93|  60.54|  14.62|10K|  |  4.120|  372.77|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MARCH 2012                    |                        |I40|8|  0.000|  725.75|20260305|00000000
15M-G80/10K    |MEDIC IDENT & G80,BOXED |  703.25|  434.10|  46.71|  14.62|10K|  |  4.120|  372.77|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JULY 09 CHAIN@18.00/GM        |                        |I40|8|  0.000|  703.25|20260305|00000000
15M-G80/10KB   |MEDIC IDENT & G80 BULK  |  698.50|  431.05|  43.96|  14.32|10K|  |  4.120|  372.77|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|ADDED FOR CHAIN@ 17.00/GM     |JULY 09                 |I40|8|  0.000|  698.50|20260305|00000000
15M/10K        |IDENT ONLY (MEDIC)      |  471.00|  290.61|   0.00|   8.32|10K|  |  3.120|  282.29|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |I40|8|  0.000|  471.00|20260305|00000000
15M/GF         |IDENT ONLY (MEDIC)      |   35.00|   21.52|   0.58|   7.90|GF |  |  0.000|    0.00|  3.120|  13.04|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |I30|8|  0.000|   35.00|20260305|00000000
15M/STER       |IDENT ONLY (MEDIC)      |   35.00|   21.52|   0.58|   7.90|STE|R |  0.000|    0.00|  3.120|  13.04|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |I20|8|  0.000|   35.00|20260305|00000000
15MC-EXP/GF    |MEDIC IDENT-EXPAND.BOXED|   40.50|   24.90|   1.18|  10.68|GF |  |  0.000|    0.00|  3.120|  13.04|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |I60|8|  0.000|   40.50|20260305|00000000
15MC-EXP/GFB   |MEDIC IDENT-EXPAND,BULK |   39.00|   24.00|   0.58|  10.38|GF |  |  0.000|    0.00|  3.120|  13.04|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |I60|8|  0.000|   39.00|20260305|00000000
15MC-EXP/STER  |MEDIC IDENT-EXPAND.BOXED|   40.50|   24.90|   1.18|  10.68|STE|R |  0.000|    0.00|  3.120|  13.04|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |I50|8|  0.000|   40.50|20260305|00000000
15MC-EXP/STERB |MEDIC IDENT & EXPAN.BULK|   39.00|   24.00|   0.58|  10.38|STE|R |  0.000|    0.00|  3.120|  13.04|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |I50|8|  0.000|   39.00|20260305|00000000
15MLL/10K      |MEDIC IDENT & 13R BOXED |  534.50|  329.83|  34.12|  13.42|10K|  |  3.120|  282.29|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MARCH 2012                    |                        |I40|8|  0.000|  534.50|20260305|00000000
15MLL/10KB     |MEDIC IDENT & 13R BULK  |  531.25|  327.78|  32.37|  13.12|10K|  |  3.120|  282.29|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MARCH 2012                    |                        |I40|8|  0.000|  531.25|20260305|00000000
15MLL/GF       |MEDIC IDENT 3407C,BOXED |   72.50|   44.61|  10.52|  16.88|GF |  |  0.000|    0.00|  4.120|  17.21|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MARCH 2012                    |                        |I30|8|  0.000|   72.50|20260305|00000000
15MLL/GFB      |MEDIC IDENT 3407C,BULK  |   67.50|   41.66|   7.57|  16.88|GF |  |  0.000|    0.00|  4.120|  17.21|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MARCH 2012                    |                        |I30|8|  0.000|   67.50|20260305|00000000
15MLL/STER     |MEDIC IDENT 3407C,BOXED |   72.50|   44.61|  10.52|  16.88|STE|R |  0.000|    0.00|  4.120|  17.21|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MARCH 2012                    |                        |I20|8|  0.000|   72.50|20260305|00000000
15MLL/STERB    |MEDIC IDENT 3407C,BULK  |   67.50|   41.66|   7.57|  16.88|STE|R |  0.000|    0.00|  4.120|  17.21|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|IDENT PLATE HAS FLAPPERS      |MARCH 2012              |I20|8|  0.000|   67.50|20260305|00000000
15NS/10K       |10K SIGNET              |  279.75|  172.56|   0.00|   8.80|10K|  |  1.810|  163.76|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |Q01|1|  0.000|  279.75|20260305|00000000
15WS/10K       |10K SYN.SET SIGNET      |  291.25|  179.76|   0.00|  14.10|10K|  |  1.810|  163.76|  0.000|   0.00|   0.45|   0.00|   1.45|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |Q01|1|  0.000|  291.25|20260305|00000000
1600P-4/10K    |10K PR.4MM PEARL EARRING|   26.50|   16.31|   3.65|   2.66|GOL|D |  0.000|    0.00|  0.000|   0.00|  10.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |E20|8|  0.000|   26.50|20260305|00000000
1600P-4/10KB   |4MM PEARL EARRINGS BULK |   25.25|   15.55|   3.00|   2.55|GOL|D |  0.000|    0.00|  0.000|   0.00|  10.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |E20|8|  0.000|   25.25|20260305|00000000
1600P-5/10K    |PR. 5MM. PEARL EARRINGS |   28.25|   17.41|   3.65|   5.26|GOL|D |  0.000|    0.00|  0.000|   0.00|   8.50|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |E20|8|  0.000|   28.25|20260305|00000000
1600P-5/10KB   |5MM. PEARL EARRINGS BULK|   27.00|   16.65|   3.00|   5.15|GOL|D |  0.000|    0.00|  0.000|   0.00|   8.50|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |E20|8|  0.000|   27.00|20260305|00000000
1600P-6/10K    |PR. 6MM. PEARL EARRINGS |   30.75|   18.91|   3.65|   5.26|GOL|D |  0.000|    0.00|  0.000|   0.00|  10.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |E20|8|  0.000|   30.75|20260305|00000000
1600P-6/10KB   |6MM. PEARL EARRINGS BULK|   29.50|   18.15|   3.00|   5.15|GOL|D |  0.000|    0.00|  0.000|   0.00|  10.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |E20|8|  0.000|   29.50|20260305|00000000
160L/10K       |10K 1X02 WEDD           |  528.25|  326.08|   0.00|  22.05|10K|  |  3.200|  289.53|  0.000|   0.00|   8.00|   4.00|   2.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST - FACETTING          |PLAIN BAND # 603        |W60|2|  0.000|  528.25|20260305|00000000
160L/STER      |STER 1X02 WEDD          |   78.00|   48.05|   0.00|  22.05|STE|  |  0.000|    0.00|  2.752|  11.50|   8.00|   4.00|   2.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST - FACETTING          |PLAIN BAND # 603        |W60|2|  0.000|   78.00|20260305|00000000
160M/10K       |10K 1X02 WEDD           |  587.00|  362.27|   0.00|  22.05|10K|  |  3.600|  325.72|  0.000|   0.00|   8.00|   4.00|   2.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST - FACETTING          |PLAIN BAND # 603        |W60|2|  0.000|  587.00|20260305|00000000
160M/STER      |STER 1X02 WEDD          |   80.25|   49.49|   0.00|  22.05|STE|  |  0.000|    0.00|  3.096|  12.94|   8.00|   4.00|   2.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST - FACETTING          |PLAIN BAND # 603        |W60|2|  0.000|   80.25|20260305|00000000
