COU175|Q01|20250131|620359|C21/10K        |20250121|      99.56 |      1 |      34.71 |PH
COU175|Q01|20251031|621329|C21/10K        |20251030|     159.29 |      1 |      34.71 |PH
COU175|Q30|20251130|621433|C25/STER       |20251128|      72.00 |      2 |      24.66 |PH
COU175|R10|20250131|620333|REPAIRS        |20250109|      30.97 |      1 |       0.00 |PH
COU175|R10|20250430|620637|REPAIRS        |20250416|      35.40 |      1 |       0.00 |RP
COU175|R10|20250531|620724|REPAIRS        |20250505|      66.37 |      1 |       0.00 |RP
COU175|R10|20250531|620831|REPAIRS        |20250526|      38.05 |      1 |       0.00 |PH
COU175|R10|20250630|620860|REPAIRS        |20250602|      73.45 |      1 |       0.00 |RP
COU175|R10|20250831|621108|REPAIRS        |20250806|      44.25 |      1 |       0.00 |RP
COU175|R10|20250831|621112|REPAIRS        |20250806|      10.62 |      1 |       0.00 |RP
COU175|R10|20250831|621120|REPAIRS        |20250812|      53.10 |      1 |       0.00 |PH
COU175|R10|20250831|621171|REPAIRS        |20250828|      23.89 |      1 |       0.00 |PH
COU175|R10|20251031|621275|REPAIRS        |20251015|      15.04 |      1 |       0.00 |RP
COU175|R10|20251031|621277|REPAIRS        |20251016|      66.37 |      1 |       0.00 |RP
COU175|R10|20251031|621330|REPAIRS        |20251030|      61.95 |      1 |       0.00 |PH
COU175|R10|20251130|621362|REPAIRS        |20251110|     141.59 |      1 |       0.00 |RP
COU175|R10|20251231|621479|REPAIRS        |20251209|     238.94 |      1 |       0.00 |MO
COU175|R10|20260131|621613|REPAIRS        |20260129|      83.19 |      1 |       0.00 |PH
COU175|R10|20260228|621637|REPAIRS        |20260205|     261.06 |      1 |       0.00 |PH
COU175|R10|20260228|621660|REPAIRS        |20260217|       8.85 |      1 |       0.00 |PH
COU175|R10|20260228|621698|REPAIRS        |20260226|      13.27 |      1 |       0.00 |RP
COU175|R10|20260228|621699|REPAIRS        |20260226|      13.27 |      1 |       0.00 |RP
COU175|S01|20250131|620353|1211/10K       |20250117|     663.72 |      1 |     128.41 |PH
COU175|S01|20250228|620398|1210/10K       |20250205|     224.34 |      1 |      81.24 |PH
COU175|S01|20250630|620999|1210/10K       |20250625|     343.58 |      1 |      81.24 |PH
COU175|S01|20250831|621172|1901/10K       |20250828|     576.55 |      1 |      60.35 |PH
COU175|S01|20250930|621189|1901/10K       |20250909|     576.55 |      1 |      60.35 |PH
COU175|S01|20260228|621646|1870/10K       |20260211|     152.87 |      1 |     105.18 |PH
COU175|S20|20251231|621556|FAM.RING/STER  |20251217|      99.12 |      2 |     123.52 |PH
COU175|S20|20260131|621613|DAUGHTERS/STER |20260129|     122.13 |      2 |      69.08 |PH
COU175|W01|20260228|621647|200RL/10K      |20260211|     296.46 |      1 |     172.77 |PH
COU175|W20|20251031|621328|500M/10KW      |20251030|     591.15 |      1 |     119.05 |PH
COU175|W20|20260228|621695|6T00RL/10KW    |20260226|    2140.70 |      1 |     565.14 |MO
COU175|W40|20250731|621083|300TL/14K      |20250730|     676.00 |      1 |     154.08 |PH
COU175|W80|20250731|621083|5200M/14K      |20250730|    1553.00 |      1 |     394.54 |PH
COU175|X01|20251231|621555|KEY.LG/STER    |20251217|      11.06 |      1 |       7.57 |PH
COU175|X01|20251231|621555|LOCK.LG/STER   |20251217|      17.70 |      1 |      12.20 |PH
COU175|X01|20260228|621646|P85/10K        |20260211|      92.92 |      1 |      65.47 |PH
COU175|X20|20251231|621555|P215/STER      |20251217|      20.13 |      1 |      13.88 |PH
COU175|X20|20251231|621575|P215/STER      |20251218|      79.64 |      4 |      55.52 |PH
COU175|X20|20260131|621613|P215/STER      |20260129|      74.34 |      2 |      29.18 |PH
COU175|X20|20260228|621692|P215/STER      |20260225|      46.00 |      4 |      37.44 |PH
COU175|Y01|20251231|621574|LOBSTER.SM/10K |20251218|      13.05 |      1 |       9.09 |PH
COU175|Y01|20260228|621660|LOBSTER.LG/10K |20260217|      17.25 |      1 |      12.00 |PH
COU175|Y01|20260228|621660|J10/10K        |20260217|      29.65 |      1 |      19.00 |PH
COW112|C20|20250531|620795|S50DM/STER     |20250521|    1120.00 |      7 |     537.60 |PH
COW112|J30|20251231|621568|BR4/STERB      |20251218|      53.00 |      1 |      23.34 |PH
COW112|M10|20260131|621614|MISC-SALES     |20260129|       0.00 |      1 |       0.00 |PH
COW112|S01|20260131|621617|1866/10K       |20260129|     383.00 |      1 |     232.35 |PH
COW112|S20|20251031|621324|STONE.SET/STER |20251030|      70.00 |      1 |      61.76 |PH
COW112|W60|20251031|621324|7T01BM/10KTT   |20251030|     995.00 |      1 |     197.01 |PH
COW112|W60|20251231|621568|6T08M/10KTT    |20251218|    1218.00 |      1 |     661.50 |PH
COW112|W95|20251031|621324|WEDD/STER      |20251030|     222.00 |      2 |      43.00 |PH
CRA154|F01|20260228|621645|F6T18FCM/STER  |20260211|     104.00 |      1 |      78.89 |PH
CRE155|B30|20250228|620411|BB10/GFB       |20250207|      22.75 |      1 |       7.83 |PH
CRE155|E40|20250531|620735|ENGRAVING      |20250507|       7.00 |      2 |       0.00 |PH
CRE155|E40|20250531|620798|ENGRAVING      |20250521|       3.50 |      1 |       0.00 |PH
CRE155|E40|20260228|621690|ENGRAVING      |20260225|       3.50 |      1 |       0.00 |PH
CRE155|F05|20250430|620591|2280/10K       |20250408|     394.25 |      1 |      75.34 |PH
CRE155|J30|20251031|621271|BR5/STERB      |20251015|     106.00 |      2 |      46.68 |MO
CRE155|J40|20251031|621271|BR5/GFB        |20251015|     106.00 |      2 |      46.68 |MO
CRE155|M11|20250228|620411|EMRBRO1        |20250207|       0.00 |      1 |       0.00 |PH
CRE155|M11|20250228|620411|FAMBRO1        |20250207|       0.00 |      1 |       0.00 |PH
CRE155|M11|20250228|620411|SCHBRO1        |20250207|       0.00 |      1 |       0.00 |PH
CRE155|M11|20251031|621271|EMRBRO1        |20251015|       0.00 |      1 |       0.00 |MO
CRE155|Q20|20250731|621090|CS13/STER      |20250731|     155.50 |      2 |      71.06 |PH
CRE155|Q30|20250531|620735|600RM/STER     |20250507|      87.75 |      1 |      29.91 |PH
CRE155|Q30|20250731|621090|C42/STER       |20250731|     175.50 |      2 |      83.44 |PH
CRE155|Q30|20250731|621090|CS1/STER       |20250731|     199.00 |      2 |      97.96 |PH
CRE155|R10|20250531|620798|REPAIRS        |20250521|       0.00 |      1 |       0.00 |PH
CRE155|S01|20250331|620517|1945.OPAL/10K  |20250319|     271.50 |      1 |      78.20 |PH
CRE155|S01|20251031|621271|1304HEM/10K    |20251015|     325.75 |      1 |      74.29 |MO
CRE155|S01|20251031|621271|1981HEM/10K    |20251015|     317.25 |      1 |      72.66 |MO
CRE155|S20|20250131|620365|STONE.SET/STER |20250123|      75.00 |      1 |      61.76 |PH
CRE155|S20|20251231|621539|C95/STER       |20251216|    1080.00 |     12 |     513.24 |MO
CRE155|W60|20260228|621640|1T84M/STER     |20260209|      84.75 |      1 |      39.96 |PH
CRE155|W60|20260228|621640|1T85L/STER     |20260209|      65.75 |      1 |      28.16 |PH
CRE155|W95|20250331|620475|S300RL/STER    |20250306|      90.00 |      2 |      36.86 |PH
CRE155|W95|20250531|620735|WEDD/STER      |20250507|     400.50 |      9 |     193.50 |PH
CRE155|W95|20250630|620936|5T18M/STER     |20250618|      77.50 |      1 |      28.53 |PH
CRE155|W95|20250630|620936|WEDD/STER      |20250618|      99.25 |      1 |      21.50 |PH
CRE155|W95|20250731|621090|WEDD/STER      |20250731|      75.00 |      1 |      21.50 |PH
CRE155|W95|20250831|621147|3T18L/STER     |20250821|      65.50 |      1 |      22.85 |PH
CRE155|W95|20250831|621147|4T18L/STER     |20250821|      88.00 |      1 |      24.80 |PH
CRE155|W95|20250831|621147|5T18M/STER     |20250821|      69.50 |      1 |      28.53 |PH
CRE155|W95|20251231|621461|WEDD/STER      |20251204|      75.00 |      1 |      21.50 |PH
CRE155|W95|20251231|621524|WEDD/STER      |20251215|     395.00 |      8 |     172.00 |MO
CRE155|W95|20251231|621561|WEDD/STER      |20251218|     135.25 |      2 |      43.00 |PH
CRE155|W95|20260131|621589|WEDD/STER      |20260115|      94.00 |      1 |      22.66 |PH
CRE155|X20|20251031|621271|DT98SM/STER    |20251015|      55.75 |      1 |      24.99 |MO
CRE155|X20|20251031|621271|P120M/STER     |20251015|      36.50 |      1 |      16.06 |MO
CRE155|Z10|20250531|620735|SR109D/STER    |20250507|     129.00 |      1 |      64.99 |PH
CRE155|Z10|20250531|620735|SR27DB/STER    |20250507|      94.75 |      1 |      46.01 |PH
CRE155|Z10|20250531|620798|CLAS.SM/STER   |20250521|     109.00 |      1 |      45.03 |PH
CRE155|Z10|20250531|620798|SR121D/STER    |20250521|     110.00 |      1 |      53.52 |PH
CRE155|Z10|20260228|621690|SR109D/STER    |20260225|     139.00 |      1 |      70.98 |PH
CUR205|E40|20250531|620702|ENGRAVING      |20250501|      10.50 |      1 |       0.00 |PH
CUR205|E40|20260331|621706|ENGRAVING      |20260304|      10.50 |      1 |       0.00 |PH
CUR205|Y01|20250531|620702|SB2/10K        |20250501|     342.00 |      1 |       9.91 |PH
CUR205|Y01|20260331|621706|SB2/10K        |20260304|     625.00 |      1 |      28.73 |PH
DAN118|W80|20250531|620832|5850M/10K      |20250527|    1058.25 |      1 |     242.22 |MO
DAR100|M10|20250831|621150|MISC-SALES     |20250821|   13333.35 |      5 |       0.00 |PH
DAV135|C60|20251130|621372|CJ297/10K      |20251113|     304.50 |      1 |      50.74 |MO
DAV135|C80|20251130|621372|CJ297/STER     |20251113|     120.00 |      4 |      32.48 |MO
DAV135|C80|20260131|621599|CJ-P/STER      |20260121|      29.00 |      1 |      16.35 |MO
DAV135|C80|20260131|621616|CJ297/STER     |20260129|      30.00 |      1 |      10.01 |MO
DAV135|C90|20251130|621372|CJ-P/ALLOY     |20251113|     108.00 |      6 |      36.90 |MO
DAV135|C90|20260131|621599|CJ-P/ALLOY     |20260121|      20.00 |      1 |       6.15 |MO
DEL139|N40|20250630|620989|13TGA/10KB     |20250625|     260.00 |      1 |      64.55 |PH
DEL139|N40|20250630|620989|13TGD/10KB     |20250625|     285.75 |      1 |      80.52 |PH
DEL139|N50|20250630|620989|D12/STERB      |20250625|      34.00 |      1 |      14.72 |PH
DEL139|N50|20250630|620989|M2B/STERB      |20250625|      56.00 |      1 |      24.32 |PH
DEL139|N50|20250630|620989|S13C/STERB     |20250625|      56.00 |      1 |      24.32 |PH
DEL139|N50|20250630|620989|S13X/STERB     |20250625|      56.00 |      1 |      24.32 |PH
DIA135|R10|20250930|621188|REPAIRS        |20250909|     135.00 |      1 |       0.00 |RP
DUB085|C01|20251031|621272|S54M/10K       |20251015|   24399.50 |     13 |    5566.08 |MO
DUB085|C01|20251130|621334|S54M/10K       |20251104|    1868.00 |      1 |     428.16 |PH
DUB085|C01|20251231|621459|S54M/10K       |20251203|    1868.00-|      1-|    1444.56-|MO
DUB085|C20|20250430|620593|S33L/STER      |20250408|     517.50 |      6 |     244.62 |MO
DUB085|C80|20250630|620946|CJ-P/STER      |20250618|     241.50 |      3 |      39.60 |MO
DUB085|D60|20251031|621273|DIE-CHARGE     |20251015|     185.00 |      1 |       0.00 |MO
DUB085|E40|20250630|620946|ENGRAVING      |20250618|      42.00 |      3 |       0.00 |MO
DUB085|E40|20251031|621272|ENGRAVING      |20251015|      45.50 |     13 |       0.00 |MO
DUB085|E40|20251130|621334|ENGRAVING      |20251104|       3.50 |      1 |       0.00 |PH
DUB085|E40|20251231|621459|ENGRAVING      |20251203|       3.50-|      1-|       0.00 |MO
DUB085|F01|20251031|621311|F2591/10KTT    |20251023|     749.00 |      1 |     140.62 |MO
DUB085|F05|20250228|620427|1877/10K       |20250220|     279.75 |      1 |      82.65 |MO
DUB085|N50|20251130|621339|3NH/STERB      |20251105|     115.00 |      1 |      56.78 |MO
DUB085|N50|20251130|621339|70NB/STERB     |20251105|      85.00 |      1 |      38.86 |MO
DUB085|N50|20251130|621339|8/STERB        |20251105|      78.00 |      1 |      34.73 |MO
DUB085|N50|20251130|621339|8NF/STERB      |20251105|      85.00 |      1 |      38.86 |MO
DUB085|N50|20251231|621532|70NH/STERB     |20251216|     170.00 |      2 |      77.72 |PH
DUB085|N70|20250331|620518|59/10KB        |20250319|      33.00 |      1 |      42.42 |MO
DUB085|R10|20250731|621070|REPAIRS        |20250724|       0.00 |      1 |       0.00 |RP
DUB085|Z10|20250430|620625|SR55B/STER     |20250416|      92.75 |      1 |      44.77 |PH
ELG165|C20|20250131|620374|S16RDM/STER    |20250128|     152.75 |      1 |      88.02 |MO
ELG165|E40|20250131|620374|ENGRAVING      |20250128|       3.50 |      1 |       0.00 |MO
ELG165|E40|20250131|620375|ENGRAVING      |20250128|       3.50-|      1 |       0.00 |MO
ELG165|R10|20250630|620968|REPAIRS        |20250623|      20.00 |      1 |       0.00 |RP
END159|J30|20251130|621425|BR4/STERB      |20251127|     106.00 |      2 |      46.68 |MO
END159|J30|20251130|621425|BR5/STERB      |20251127|      53.00 |      1 |      23.34 |MO
END159|N50|20251130|621425|20/STERB       |20251127|      52.75 |      1 |      22.63 |MO
END159|N50|20251130|621425|7E/STERB       |20251127|      78.00 |      1 |      34.73 |MO
END159|N50|20251130|621425|D1/STERB       |20251127|      31.50 |      1 |      13.21 |MO
END159|N60|20251130|621425|7/GFB          |20251127|      78.00 |      1 |      34.74 |MO
END159|N60|20251130|621425|S10COL/GFB     |20251127|      56.75 |      1 |      24.80 |MO
END159|N60|20251130|621425|S12/GFB        |20251127|      53.75 |      1 |      23.05 |MO
END159|R10|20250630|621012|REPAIRS        |20250626|      60.00 |      1 |       0.00 |RP
END159|S01|20250531|620737|2282/10K       |20250507|     523.00 |      1 |     116.29 |MO
END159|Z30|20250630|620876|CLAS.MD.M/STER |20250605|     124.00 |      1 |      57.89 |MO
FAC120|C01|20250630|620872|SM59L/10K      |20250604|    2685.00 |      3 |     636.93 |PH
FAC120|C01|20250630|620911|SM59L/10K      |20250612|     895.00 |      1 |     212.31 |PH
FAC120|C01|20250630|620922|SM59L/10K      |20250616|     895.00-|      1-|     212.31-|PH
FAC120|E40|20250630|620872|ENGRAVING      |20250604|      17.00 |      2 |       0.00 |PH
FAC120|Q40|20251031|621306|INIT.LG/STER   |20251023|      27.25 |      1 |      10.59 |PH
FAC120|R10|20250331|620505|REPAIRS        |20250317|      75.00 |      1 |       0.00 |RP
FAN167|E40|20250630|620934|ENGRAVING      |20250617|       3.50 |      1 |       0.00 |PH
FAN167|Z10|20250630|620934|SR15DB/STER    |20250617|      86.00 |      1 |      40.67 |PH
FAN443|B80|20250531|620813|CHS13B/STER    |20250522|      35.00 |      1 |      12.26 |PH
FAN443|Z30|20250630|620893|CLAS.MD.M/STER |20250610|     124.00 |      1 |      57.89 |PH
FIA171|C01|20260331|621714|S17B/10K       |20260309|     755.00 |      1 |     452.40 |MO
FIA171|C20|20251130|621385|S14M/STER      |20251118|     726.00 |      6 |     375.00 |PH
FIA171|C20|20251231|621562|S14M/STER      |20251218|     148.25 |      1 |      62.50 |PH
FIA171|W40|20250630|620873|250L-3/14K     |20250605|     911.75 |      1 |     222.18 |PH
FIL530|C60|20250430|620692|CJ-P/10K       |20250430|     353.00 |      2 |       0.00 |CO
FIL530|C80|20260331|621711|CJ-P/STER      |20260305|     130.00 |      2 |      32.70 |MO
FIL530|D65|20250430|620693|LITHOGRAPHY    |20250430|     285.00 |      1 |       0.00 |CO
FIL530|M10|20250131|620332|MISC-SALES     |20250109|      40.00-|      1 |       0.00 |MO
FIN185|E40|20250228|620395|ENGRAVING      |20250204|       3.50 |      1 |       0.00 |MO
FIN185|E40|20250531|620796|ENGRAVING      |20250521|       3.50 |      1 |       0.00 |PH
FIN185|E40|20251031|621265|ENGRAVING      |20251009|       3.50 |      1 |       0.00 |MO
FIN185|E40|20251130|621360|ENGRAVING      |20251110|       3.50 |      1 |       0.00 |MO
FIN185|F01|20250731|621050|F140/10K       |20250717|     491.00 |      1 |     120.43 |MO
FIN185|F05|20250531|620761|1967/10K       |20250512|     230.50 |      1 |      58.02 |MO
FIN185|S20|20250228|620437|DAUGHTERS/STER |20250225|      75.00 |      1 |      30.61 |PH
FIN185|S20|20251031|621265|DAUGHTERS/STER |20251009|      58.25 |      1 |      30.61 |MO
FIN185|S20|20251231|621509|FAM.RING/STER  |20251211|     122.00 |      1 |      61.76 |MO
FIN185|U20|20250531|620796|LPN1/STER      |20250521|      84.50 |      1 |      36.52 |PH
FIN185|U20|20251130|621360|FF20/STER      |20251110|     126.00 |      1 |      65.40 |MO
FIN185|Z01|20250531|620796|CLAS.PET/10K   |20250521|     512.75 |      1 |     128.59 |PH
FIN185|Z10|20250228|620395|CLAS.SM/STER   |20250204|     121.00 |      1 |      45.03 |MO
FIN185|Z10|20250531|620761|SR27DB/STER    |20250512|      94.75 |      1 |      46.01 |MO
FIN185|Z10|20250531|620796|CLAS.MD.L/STER |20250521|     119.75 |      1 |      55.34 |PH
FIN185|Z10|20250731|621027|SR115D/STER    |20250710|     107.50 |      1 |      52.19 |MO
FIN185|Z30|20250228|620395|CLAS.MD.M/STER |20250204|     134.00 |      1 |      57.89 |MO
FIN185|Z30|20250930|621187|CLAS.MD.M/STER |20250909|     124.00 |      1 |      57.89 |MO
FLA175|C20|20250131|620392|S50DM/STER     |20250203|     144.50 |      1 |      76.80 |PH
FLA175|C20|20250131|620396|S50DM/STER     |20250204|     144.50-|      1 |      76.80 |PH
FLA175|C20|20250228|620397|S50DM/STER     |20250204|     144.50 |      1 |      76.80 |PH
FLA175|C20|20250531|620839|S19RDB/STER    |20250529|     130.75 |      1 |      50.93 |PH
FLA175|C20|20250630|620994|S51DM/STER     |20250625|     692.50 |      5 |     346.70 |PH
FLA175|C20|20251031|621303|S190B/STER     |20251023|      70.00 |      1 |      30.63 |PH
FLA175|C20|20260131|621597|S19RDB/STER    |20260121|     102.75 |      1 |      57.45 |PH
FLA175|E40|20260131|621597|ENGRAVING      |20260121|       3.50 |      1 |       0.00 |PH
FLA175|F01|20251130|621363|F2547/10K      |20251112|    1224.00 |      2 |     234.34 |PH
FLA175|S20|20250531|620838|FAM.RING/STER  |20250529|     153.50 |      2 |     123.52 |PH
FLO174|E40|20250531|620827|ENGRAVING      |20250522|      10.50 |      3 |       0.00 |MO
FLO174|E40|20250531|620855|ENGRAVING      |20250529|       3.50 |      1 |       0.00 |MO
FLO174|N70|20250331|620529|12D/10KB       |20250320|      72.00 |      1 |      22.78 |MO
FLO174|S01|20250531|620855|1304HEM/10K    |20250529|     285.75 |      1 |      74.29 |MO
FLO174|W01|20250531|620827|5T00RM/10KY    |20250522|     696.50 |      1 |     157.43 |MO
FLO174|W01|20250630|620995|6T00RM/10KY    |20250625|     784.00 |      1 |     177.30 |MO
FLO174|Z10|20250531|620855|CLAS.PET/STER  |20250529|     102.00 |      1 |      44.40 |MO
FLO174|Z30|20250531|620827|CLAS.MD.M/STER |20250522|     496.00 |      4 |     231.56 |MO
FOR188|C01|20250630|620983|S16M/10K       |20250624|   33092.00 |     26 |    8088.60 |MO
FOR188|C01|20250630|620983|S185L/10K      |20250624|    3567.00 |      6 |    1082.94 |MO
FOR188|M10|20251031|621295|MISC-SALES     |20251023|      35.00 |      1 |       0.00 |MO
FOR188|M10|20251231|621454|MISC-SALES     |20251203|      35.00-|      1-|       0.00 |PH
FOR188|M10|20251231|621579|MISC-SALES     |20251229|      35.00-|      1-|       0.00 |MO
FOR188|M10|20251231|621580|MISC-SALES     |20251229|      35.00 |      1 |       0.00 |MO
FOR188|N40|20251130|621432|L3GC/10K       |20251127|    5260.00 |      4 |    3463.20 |MO
FOR188|R10|20250531|620720|REPAIRS        |20250505|      20.00 |      1 |       0.00 |RP
FOR188|R10|20250531|620845|REPAIRS        |20250529|      14.50 |      1 |       0.00 |RP
FOR188|R10|20250731|621077|REPAIRS        |20250728|       0.00 |      2 |       0.00 |RP
FOU140|F01|20250430|620574|F2552/14K      |20250402|     890.50 |      1 |     178.71 |MO
FOU140|R10|20250131|620376|REPAIRS        |20250128|       0.00 |      1 |       0.00 |RP
FOU140|S01|20251231|621550|1210/10K       |20251217|     360.00 |      1 |     216.16 |MO
FRA175|F01|20250228|620429|F2543/10K      |20250221|     409.25 |      1 |     117.17 |PH
FRA233|E40|20250430|620596|ENGRAVING      |20250409|       5.50 |      1 |       0.00 |PH
FRA233|E40|20250731|621059|ENGRAVING      |20250723|       5.50 |      1 |       0.00 |PH
FRA233|J30|20250731|621059|BR4/STERB      |20250723|      53.00 |      1 |      23.34 |PH
FRA233|J30|20250731|621059|BR6/STERB      |20250723|      53.00 |      1 |      23.34 |PH
FRA233|Q01|20250731|621059|C126/10K       |20250723|     151.50 |      1 |      35.64 |PH
FRA233|Q01|20251130|621370|C24/10K        |20251113|     346.75 |      1 |      62.62 |PH
FRA233|S20|20250430|620596|STONE.SET/STER |20250409|      94.25 |      1 |      61.76 |PH
FRA233|W60|20251231|621530|4913M/10KY     |20251215|    1131.00 |      1 |     691.92 |PH
FRA233|W80|20250131|620384|5630M/10K      |20250130|     650.50 |      1 |     191.01 |MO
FRE217|S50|20250430|620674|1117RB-I/10K   |20250424|     602.50 |      1 |      46.36 |MO
GEM218|W01|20250228|620433|400M/10KY      |20250224|     375.50 |      1 |     101.84 |PH
GEM218|W01|20250228|620433|450M/10KY      |20250224|     388.50 |      1 |     105.32 |PH
GEM218|W01|20250228|620433|500M/10KY      |20250224|     440.50 |      1 |     119.05 |PH
GEM218|W01|20250228|620433|5T18M/10KY     |20250224|     514.25 |      1 |     138.59 |PH
GEM218|W40|20250630|620965|200L/14KY      |20250623|     368.00 |      1 |      83.72 |PH
GIF224|S20|20251130|621398|C95/STER       |20251120|    1080.00 |     12 |     513.24 |PH
GIR220|M10|20250531|620807|MISC-SALES     |20250522|      40.50 |      3 |       0.00 |MO
GIR220|M10|20250531|620829|MISC-SALES     |20250522|      27.00-|      3-|       0.00 |MO
GIR220|X20|20250531|620807|PS11L/STER     |20250522|     103.50 |      2 |      45.34 |MO
GIR220|Z10|20250531|620807|CLAS.MD.L/STER |20250522|     109.75 |      1 |      55.34 |MO
GIR220|Z30|20250531|620807|CLAS.LG/STER   |20250522|     252.00 |      2 |     130.80 |MO
GMG193|M11|20250531|620731|EMRBRO1        |20250506|       0.00 |      1 |       0.00 |PH
GMG193|M11|20250531|620731|FAMBRO1        |20250506|       0.00 |      1 |       0.00 |PH
GMG193|M11|20250531|620731|SCHBRO1        |20250506|       0.00 |      1 |       0.00 |PH
GOL202|C60|20251130|621431|CJ-P/10K       |20251127|    3568.00 |     15 |       0.00 |PH
GOL202|S20|20250331|620538|DAUGHTERS/STER |20250324|      84.00 |      1 |      30.61 |PH
GOL214|C01|20250430|620694|S6M/10K        |20250430|    1210.00 |      1 |     307.75 |MO
GOL218|E40|20250531|620758|ENGRAVING      |20250508|       3.50 |      1 |       0.00 |PH
GOL218|F01|20250630|620910|F2530/10K      |20250612|     273.00 |      1 |      74.84 |PH
GOL218|F01|20250630|620984|F134/10K       |20250624|     355.25 |      1 |      92.25 |PH
GOL218|F01|20250630|620985|F2530/10K      |20250624|     273.00-|      1-|      74.84-|PH
GOL218|F01|20251130|621351|F2591/10KTT    |20251106|     742.00 |      1 |     140.62 |PH
GOL218|F05|20250430|620573|2280/10K       |20250402|     270.75 |      1 |      75.34 |PH
GOL218|F05|20250630|620910|1869/10K       |20250612|     241.25 |      1 |      55.90 |PH
GOL218|S20|20250228|620394|FAM.RING/STER  |20250204|      79.25 |      1 |      61.76 |PH
GOL218|S20|20250531|620758|FAM.RING/STER  |20250508|      85.25 |      1 |      61.76 |PH
GOL218|S20|20250630|620972|FAM.RING/STER  |20250624|      81.75 |      1 |      61.76 |PH
GOL218|S20|20251231|621442|DAUGHTERS/STER |20251203|     156.50 |      2 |      61.22 |PH
GOL218|S20|20260131|621591|FAM.RING/STER  |20260115|      70.75 |      1 |      64.08 |PH
GOL218|Z10|20250831|621152|SR17B/STER     |20250825|     185.50 |      2 |      89.54 |PH
GOL218|Z10|20250930|621204|SR21B/STER     |20250911|      92.75 |      1 |      44.77 |PH
GOL218|Z10|20250930|621233|SR17B/STER     |20250929|      92.75 |      1 |      44.77 |PH
GOL235|E20|20251231|621514|EH3HEM/10KB    |20251215|     195.00 |      1 |     115.98 |MO
GOL235|E40|20250630|620906|ENGRAVING      |20250612|       7.00 |      2 |       0.00 |MO
GOL235|E40|20250630|620948|ENGRAVING      |20250623|       3.50 |      1 |       0.00 |MO
GOL235|R10|20250228|620423|REPAIRS        |20250213|      30.00 |      1 |       0.00 |RP
GOL235|S01|20251231|621514|1861HEM/10K    |20251215|     481.00 |      1 |     283.14 |MO
GOL235|X01|20251231|621514|PH3HEM/10KB    |20251215|     229.50 |      1 |     156.67 |MO
GOL235|Z10|20250630|620906|SR17HB/STER    |20250612|      92.75 |      1 |      44.77 |MO
GOL235|Z10|20250630|620906|SR27DB/STER    |20250612|      94.75 |      1 |      46.01 |MO
GOL235|Z10|20250831|621166|SR63DB/STER    |20250828|      96.25 |      1 |      46.95 |MO
GOL235|Z10|20250831|621173|SR21B/STER     |20250828|      99.75 |      1 |      44.77 |MO
GOL235|Z30|20250630|620948|CLAS.MD.M/STER |20250623|     124.00 |      1 |      57.89 |MO
GOL286|C20|20251031|621298|SA12CM/STER    |20251023|     171.00 |      1 |      93.21 |MO
GOL286|C20|20251130|621367|SA12CM/STER    |20251112|     340.00 |      2 |     186.42 |MO
GOL286|C20|20251231|621434|SA12CM/STER    |20251202|     342.00 |      2 |     186.42 |MO
GOL286|C20|20260131|621608|S33L/STER      |20260127|      93.25 |      1 |      49.43 |MO
GOL286|C20|20260131|621608|SA12CM/STER    |20260127|     171.25 |      1 |     120.62 |MO
GOL286|E40|20251031|621298|ENGRAVING      |20251023|       3.50 |      1 |       0.00 |MO
GOL286|E40|20251130|621367|ENGRAVING      |20251112|       7.00 |      2 |       0.00 |MO
GOL286|E40|20251231|621434|ENGRAVING      |20251202|       7.00 |      2 |       0.00 |MO
GOL286|E40|20260131|621608|ENGRAVING      |20260127|       7.00 |      2 |       0.00 |MO
GOL286|S20|20250531|620723|FAM.RING/STER  |20250505|      80.75 |      1 |      61.76 |PH
GOL286|S20|20250630|620903|FAM.RING/STER  |20250611|     121.75 |      1 |      61.76 |PH
GOL286|S20|20250630|620918|FAM.RING/STER  |20250612|     112.00 |      1 |      61.76 |PH
GOL340|E40|20251130|621383|ENGRAVING      |20251118|       3.50 |      1 |       0.00 |MO
GOL340|W80|20251130|621383|5298M/14KTT    |20251118|    2204.00 |      1 |     395.96 |MO
GOR220|W40|20250731|621079|600TM/14K      |20250728|    2728.00 |      2 |     606.64 |MO
GOR220|W95|20251130|621344|WEDD/STER      |20251106|     113.50 |      1 |      21.50 |MO
GOR220|W95|20251231|621486|WEDD/STER      |20251210|     113.50 |      1 |      21.50 |MO
GOR230|N50|20250630|620992|29A/STER       |20250625|      58.75 |      1 |      26.05 |MO
GOR230|N50|20250630|620992|29E/STER       |20250625|      58.75 |      1 |      26.05 |MO
GOR230|N50|20250630|620992|70/STER        |20250625|      80.50 |      1 |      36.16 |MO
GOR230|N50|20250630|620992|7E/STER        |20250625|      80.50 |      1 |      36.23 |MO
GOR230|N50|20250630|620992|M1/STER        |20250625|      58.75 |      1 |      26.05 |MO
GOR230|N50|20250630|620992|M1B/STER       |20250625|      58.75 |      1 |      26.05 |MO
GOR230|N50|20250630|620992|S13X/STER      |20250625|      58.75 |      1 |      26.05 |MO
GOR230|N50|20250630|620992|T70A/STER      |20250625|      80.50 |      1 |      36.23 |MO
GOR230|N60|20250630|620992|29A/GF         |20250625|      58.75 |      1 |      24.69 |MO
