Invoice,Customer,Item,Period,TransDate,Name,Amount,Quantity,Cost,Salesman,OrderBy,Terms
591371,MAR394,200L/10KW,20140331,5Z201403,5*MARTIN'S JEWEL & GIF,394000009,550000,001000005,55,80,0
591371,MAR394,,20140331,5X201403,5*MARTIN'S JEWEL & GIF,394000001,050000,000000000,00,00,0
591372,GCL720,,20140331,5X201403,5GEMALTA CO-OPERATIVE,358000000,16v000,000000000,00,00,0
591372,GCL720,WEDD/ALLOY,20140331,5Z201403,5GEMALTA CO-OPERATIVE,358000003,50p000,00q000001,95,u0,0
591372,GCL720,,20140331,5X201403,5GEMALTA CO-OPERATIVE,358000000,175000,000000000,00,00,0
591373,MAR385,,20140331,5X201403,5STEVE MARSHMAN FINE J,385000001,554000,000000000,00,00,0
591373,MAR385,5296M/STER,20140331,5Z201403,5STEVE MARSHMAN FINE J,385000010,900000,001000006,39,40,0
591373,MAR385,,20140331,5X201403,5STEVE MARSHMAN FINE J,385000001,050000,000000000,00,00,0
591374,MOD351,,20140331,5X201403,5*MODERN JLRS. LTD.,351000001,303000,000000000,00,00,0
591374,MOD351,SR27DB/STER,20140331,5Z201403,5*MODERN JLRS. LTD.,351000008,475000,001000004,60,10,0
591374,MOD351,,20140331,5X201403,5*MODERN JLRS. LTD.,351000001,550000,000000000,00,00,0
591375,ORS380,,20140331,5X201403,5*LARRY ORSER,380000001,775000,000000000,00,00,0
591375,ORS380,CLAS.LG/STER,20140331,5Z201403,5*LARRY ORSER,380000012,600000,001000006,54,00,0
591375,ORS380,,20140331,5X201403,5*LARRY ORSER,380000001,050000,000000000,00,00,0
591376,CJG130,,20140331,5X201403,5THE CANADIAN JLRY. GR,300000003,933000,000000000,00,07,2
591376,CJG130,1116MA/10K,20140331,5Z201403,5THE CANADIAN JLRY. GR,300000029,200000,001000019,14,97,2
591376,CJG130,,20140331,5X201403,5THE CANADIAN JLRY. GR,300000001,050000,000000000,00,07,2
591377,CJG130,,20140331,5X201403,5THE CANADIAN JLRY. GR,409000002,564000,000000000,00,04,1
591377,CJG130,6T51L/10KTT,20140331,5Z201403,5THE CANADIAN JLRY. GR,409000018,675000,001000011,95,64,1
591377,CJG130,,20140331,5X201403,5THE CANADIAN JLRY. GR,409000001,050000,000000000,00,04,1
591378,REE182,,20140331,5X201403,5*REESOR'S LTD,182000000,328000,000000000,00,00,0
591378,REE182,REPAIRS,20140331,5Z201403,5*REESOR'S LTD,182000005,000000,001000000,00,00,0
591378,REE182,,20140331,5X201403,5*REESOR'S LTD,182000001,550000,000000000,00,00,0
591379,CJG130,,20140331,5X201403,5THE CANADIAN JLRY. GR,466000001,684000,000000000,00,00,0
591379,CJG130,CLAS.MD.M/STER,20140331,5Z201403,5THE CANADIAN JLRY. GR,466000011,400000,001000005,78,90,0
591379,CJG130,,20140331,5X201403,5THE CANADIAN JLRY. GR,466000001,550000,000000000,00,00,0
591380,WAL520,,20140331,5X201403,5*WALKERS JEWELLERS LT,520000003,453000,000000000,00,03,9
591380,WAL520,CS10/10K,20140331,5Z201403,5*WALKERS JEWELLERS LT,520000053,100000,004000033,88,83,9
591380,WAL520,ENGRAVING,20140331,5Z201403,5*WALKERS JEWELLERS LT,520000014,400000,004000000,00,03,9
591380,WAL520,,20140331,5X201403,5*WALKERS JEWELLERS LT,520000001,550000,000000000,00,03,9
591381,CJG130,,20140331,5X201403,5THE CANADIAN JLRY. GR,446000003,270000,000000000,00,04,1
591381,CJG130,F2556-GEN/10K,20140331,5Z201403,5THE CANADIAN JLRY. GR,446000024,100000,001000013,30,34,1
591381,CJG130,,20140331,5X201403,5THE CANADIAN JLRY. GR,446000001,050000,000000000,00,04,1
591382,PRE423,,20140331,5X201403,5*PRECISION JLRS INC,423000001,30p000,000000000,00,00,0
591382,PRE423,WEDD/ALLOY,20140331,5Z201403,5*PRECISION JLRS INC,423000010,00p000,00q000001,95,u0,0
591383,CHM130,,20140331,5X201403,5CHARM JEWELLERY LTD.,212000002,922000,000000000,00,02,4
591383,CHM130,CLAS.PET/10K,20140331,5Z201403,5CHARM JEWELLERY LTD.,212000020,925000,001000012,85,92,4
591383,CHM130,,20140331,5X201403,5CHARM JEWELLERY LTD.,212000001,550000,000000000,00,02,4
591384,JEW278,,20140331,5X201403,5*JEWELLERY PLUS,278000001,253000,000000000,00,00,0
591384,JEW278,S301B/STER,20140331,5Z201403,5*JEWELLERY PLUS,278000007,400000,001000003,94,10,0
591384,JEW278,,20140331,5X201403,5*JEWELLERY PLUS,278000001,550000,000000000,00,00,0
591385,GCL721,,20140331,5X201403,5GEMALTA CO-OPERATIVE,235000000,485000,000000000,00,00,0
591385,GCL721,SR97B/STER,20140331,5Z201403,5GEMALTA CO-OPERATIVE,235000008,150000,001000004,40,50,0
591385,GCL721,,20140331,5X201403,5GEMALTA CO-OPERATIVE,235000001,550000,000000000,00,00,0
591386,ELG165,,20140331,5X201403,5*ELGIN JEWELLERS,165000001,463000,000000000,00,00,0
591386,ELG165,550TM/STER,20140331,5Z201403,5*ELGIN JEWELLERS,165000005,450000,001000003,25,50,0
591386,ELG165,5T18M/STER,20140331,5Z201403,5*ELGIN JEWELLERS,165000004,750000,001000002,83,30,0
591386,ELG165,,20140331,5X201403,5*ELGIN JEWELLERS,165000001,050000,000000000,00,00,0
591387,AIT510,,20140331,6X201403,6*AITKEN'S,510000001,294000,000000000,00,03,5
591387,AIT510,1T70M/10K,20140331,6Z201403,6*AITKEN'S,510000024,325000,001000018,17,53,5
591387,AIT510,,20140331,6X201403,6*AITKEN'S,510000001,550000,000000000,00,03,5
591388,CJG130,,20140331,6X201403,6THE CANADIAN JLRY. GR,241000022,121000,000000000,00,02,4
591388,CJG130,C129/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000001,625000,001000000,98,82,4
591388,CJG130,354M/10K,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000024,225000,001000014,35,52,4
591388,CJG130,600TM/10KY,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000030,900000,001000019,52,12,4
591388,CJG130,1120C-30/GF,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000000,325000,001000000,19,22,4
591388,CJG130,1120C-30/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000000,325000,001000000,19,22,4
591388,CJG130,1120C-30/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000000,325000,001000000,19,22,4
591388,CJG130,1120C-30/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000000,325000,001000000,19,22,4
591388,CJG130,1120C-40/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000000,400000,001000000,24,22,4
591388,CJG130,1120C-40/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000000,400000,001000000,24,22,4
591388,CJG130,1120C-45/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000000,450000,001000000,26,72,4
591388,CJG130,1120C-45/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000000,450000,001000000,26,72,4
591388,CJG130,1120C-45/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000000,450000,001000000,26,72,4
591388,CJG130,1120C-45/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000000,450000,001000000,26,72,4
591388,CJG130,14F---45/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000000,800000,001000000,49,32,4
591388,CJG130,14F---45/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000000,800000,001000000,49,32,4
591388,CJG130,14F---50/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000000,600000,001000000,36,22,4
591388,CJG130,20/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000003,350000,001000001,99,52,4
591388,CJG130,21/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000003,350000,001000001,99,52,4
591388,CJG130,29A/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000003,575000,001000002,13,22,4
591388,CJG130,29E/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000003,575000,001000002,13,22,4
591388,CJG130,70C/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000005,200000,001000003,10,02,4
591388,CJG130,70NB/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000005,900000,001000003,51,32,4
591388,CJG130,D1/GF,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000001,825000,001000001,11,92,4
591388,CJG130,D1/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000001,825000,001000001,11,92,4
591388,CJG130,D2/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000001,825000,001000001,11,92,4
591388,CJG130,D3/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000001,825000,001000001,11,92,4
591388,CJG130,S13COL/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000003,875000,001000002,30,22,4
591388,CJG130,S13X/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000003,575000,001000002,13,22,4
591388,CJG130,T70A/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000005,200000,001000003,10,02,4
591388,CJG130,15M-60C/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000007,625000,001000004,69,32,4
591388,CJG130,1BMLL/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000003,250000,001000001,99,22,4
591388,CJG130,2BMLL/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000003,800000,001000002,33,82,4
591388,CJG130,2EMLL/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000003,800000,001000002,33,82,4
591388,CJG130,1120C-30/GF,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000000,325000,001000000,19,22,4
591388,CJG130,1120C-30/GF,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000000,325000,001000000,19,22,4
591388,CJG130,1120C-30/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000000,325000,001000000,19,22,4
591388,CJG130,1120C-30/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000000,325000,001000000,19,22,4
591388,CJG130,1120C-40/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000000,800000,002000000,48,42,4
591388,CJG130,1120C-40/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000000,400000,001000000,24,22,4
591388,CJG130,1120C-45/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000000,900000,002000000,53,42,4
591388,CJG130,1120C-45/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000000,450000,001000000,26,72,4
591388,CJG130,26/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000001,500000,001000000,92,52,4
591388,CJG130,28/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000001,500000,001000000,92,52,4
591388,CJG130,30/GF,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000001,250000,001000000,76,32,4
591388,CJG130,30/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000001,250000,001000000,76,32,4
591388,CJG130,32/GF,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000001,250000,001000000,76,32,4
591388,CJG130,32/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000001,250000,001000000,76,32,4
591388,CJG130,33/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000003,700000,002000002,27,82,4
591388,CJG130,93/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000003,000000,002000001,83,02,4
591388,CJG130,GENSM,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000000,000000,001000000,00,02,4
591388,CJG130,,20140331,6X201403,6THE CANADIAN JLRY. GR,241000002,700000,000000000,00,02,4
591389,CHM200,,20140331,6X201403,6CHARM JEWELLERY LTD.,145000003,977000,000000000,00,02,4
591389,CHM200,5454L/10K,20140331,6Z201403,6CHARM JEWELLERY LTD.,145000029,046000,001000019,84,92,4
591389,CHM200,,20140331,6X201403,6CHARM JEWELLERY LTD.,145000001,550000,000000000,00,02,4
591390,BOB044,,20140331,6X201403,6*BOB'S WATCH REPAIR,044000079,937000,000000000,00,04,5
591390,BOB044,C20/10K,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000012,950000,001000007,77,44,5
591390,BOB044,C20/ST10K,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000004,225000,001000002,33,74,5
591390,BOB044,C28/10K,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000012,750000,002000006,94,24,5
591390,BOB044,C33/ST10K,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000003,425000,001000001,82,14,5
591390,BOB044,C37/10K,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000011,700000,001000006,96,04,5
591390,BOB044,CC73/10K,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000011,650000,001000006,69,54,5
591390,BOB044,CC80/10K,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000018,250000,001000010,88,14,5
591390,BOB044,CS12/STER,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000006,150000,001000003,48,74,5
591390,BOB044,CS13/ST10K,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000008,875000,001000005,27,64,5
591390,BOB044,CS13/STER,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000006,275000,001000003,55,34,5
591390,BOB044,1T030L/10K,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000031,050000,001000019,32,64,5
591390,BOB044,250L/10KW,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000008,175000,001000004,65,04,5
591390,BOB044,250L/10KY,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000008,175000,001000004,65,04,5
591390,BOB044,250M-3/10K,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000028,300000,001000017,65,54,5
591390,BOB044,300L/10KW,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000011,950000,001000006,46,54,5
591390,BOB044,319L/10K,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000012,750000,001000007,55,44,5
591390,BOB044,4913M/10KY,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000031,725000,001000020,01,84,5
591390,BOB044,4T18L/10KW,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000017,175000,001000010,53,24,5
591390,BOB044,4T18L/10KY,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000017,175000,001000010,53,24,5
591390,BOB044,500M/10KW,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000020,250000,001000011,90,54,5
591390,BOB044,5156L/10K,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000018,325000,001000011,17,34,5
591390,BOB044,5194L/10K,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000052,475000,001000031,48,84,5
591390,BOB044,5T01BM/10KTT,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000025,075000,001000015,58,44,5
591390,BOB044,5T03AL/10KTT,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000014,550000,001000008,67,14,5
591390,BOB044,5T57L/10K,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000032,000000,001000020,13,54,5
591390,BOB044,6T30M/10KTT,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000000,000000,001000015,58,44,5
591390,BOB044,6T59L/10K,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000028,350000,001000017,75,94,5
591390,BOB044,6T67L/10K,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000028,975000,001000018,04,64,5
591390,BOB044,944L/10KY,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000020,925000,001000012,81,94,5
591390,BOB044,1116DON-I/10K,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000030,100000,001000018,86,24,5
591390,BOB044,1873P/10K,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000010,800000,001000006,31,24,5
591390,BOB044,PE21/10K,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000009,825000,001000005,65,14,5
591390,BOB044,PG2050/10K,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000011,750000,001000006,63,64,5
591390,BOB044,PAR17B/10K,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000022,075000,001000013,65,34,5
591390,BOB044,1120C-45/STER,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000000,450000,001000000,26,74,5
591390,BOB044,14F---45/STER,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000000,800000,001000000,49,34,5
591390,BOB044,14F---45/STER,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000000,800000,001000000,49,34,5
591390,BOB044,70H/STER,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000005,200000,001000003,10,04,5
591390,BOB044,70M/STER,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000005,200000,001000003,10,04,5
591390,BOB044,S13/STER,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000003,575000,001000002,13,24,5
591390,BOB044,102/STER,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000002,350000,001000001,43,84,5
591390,BOB044,104P/STER,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000002,775000,001000001,70,14,5
591390,BOB044,1120C-45/STER,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000000,450000,001000000,26,74,5
591390,BOB044,14F---45/STER,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000000,800000,001000000,49,34,5
591390,BOB044,20F---50/STER,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000001,300000,001000000,79,04,5
591390,BOB044,34/STER,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000001,850000,001000001,13,94,5
591390,BOB044,FAMBRO1,20140331,6Z201403,6*BOB'S WATCH REPAIR,044000000,000000,001000000,00,04,5
591390,BOB044,,20140331,6X201403,6*BOB'S WATCH REPAIR,044000001,150000,000000000,00,04,5
591391,GCL721,,20140331,6X201403,6GEMALTA CO-OPERATIVE,035000000,390000,000000000,00,00,0
591391,GCL721,CS4/STER,20140331,6Z201403,6GEMALTA CO-OPERATIVE,035000006,250000,001000003,23,00,0
591391,GCL721,,20140331,6X201403,6GEMALTA CO-OPERATIVE,035000001,550000,000000000,00,00,0
591392,JEW265,,20140331,6X201403,6*THE JEWELLERY BOX,265000006,604000,000000000,00,04,1
591392,JEW265,500TL/10KW,20140331,6Z201403,6*THE JEWELLERY BOX,265000022,925000,001000014,30,14,1
591392,JEW265,500TM/10KW,20140331,6Z201403,6*THE JEWELLERY BOX,265000026,825000,001000016,85,94,1
591392,JEW265,,20140331,6X201403,6*THE JEWELLERY BOX,265000001,050000,000000000,00,04,1
591393,GOL285,,20140331,6X201403,6*GOLDEN IMAGE,285000002,171000,000000000,00,03,5
591393,GOL285,CLAS.LG/STER,20140331,6Z201403,6*GOLDEN IMAGE,285000011,600000,001000006,54,03,5
591393,GOL285,CLAS.LG/STER,20140331,6Z201403,6*GOLDEN IMAGE,285000011,600000,001000006,54,03,5
591393,GOL285,CLAS.MD.M/STER,20140331,6Z201403,6*GOLDEN IMAGE,285000010,400000,001000005,78,93,5
591393,GOL285,SR17B/STER,20140331,6Z201403,6*GOLDEN IMAGE,285000008,275000,001000004,47,73,5
591393,GOL285,,20140331,6X201403,6*GOLDEN IMAGE,285000001,550000,000000000,00,03,5
591394,CJG130,,20140331,6X201403,6THE CANADIAN JLRY. GR,120000001,176000,000000000,00,05,9
591394,CJG130,2282/10K,20140331,6Z201403,6THE CANADIAN JLRY. GR,120000021,975000,001000011,62,95,9
591394,CJG130,,20140331,6X201403,6THE CANADIAN JLRY. GR,120000001,550000,000000000,00,05,9
591395,KEN287,,20140331,6X201403,6KENT LTD,287000001,622000,000000000,00,00,0
591395,KEN287,CLAS.MD.L/STER,20140331,6Z201403,6KENT LTD,287000010,925000,001000005,53,40,0
591395,KEN287,,20140331,6X201403,6KENT LTD,287000001,550000,000000000,00,00,0
591396,KUT305,,20140331,6X201403,6KUT 'N' KURL (JAVAL),305000000,083000,000000000,00,00,0
591396,KUT305,FAMBRO1,20140331,6Z201403,6KUT 'N' KURL (JAVAL),305000000,000000,001000000,00,00,0
591396,KUT305,,20140331,6X201403,6KUT 'N' KURL (JAVAL),305000001,650000,000000000,00,00,0
591397,LAI299,,20140331,6X201403,6*MR. VICTOR LAIR,299000001,960000,000000000,00,00,0
591397,LAI299,5T03AL/10KTT,20140331,6Z201403,6*MR. VICTOR LAIR,299000014,025000,001000008,67,10,0
591397,LAI299,,20140331,6X201403,6*MR. VICTOR LAIR,299000001,050000,000000000,00,00,0
591398,GCL720,,20140331,6X201403,6GEMALTA CO-OPERATIVE,364000002,589000,000000000,00,03,5
591398,GCL720,301L/STER,20140331,6Z201403,6GEMALTA CO-OPERATIVE,364000002,475000,001000001,21,43,5
591398,GCL720,C126/STER,20140331,6Z201403,6GEMALTA CO-OPERATIVE,364000001,675000,001000001,02,63,5
591398,GCL720,CS15/STER,20140331,6Z201403,6GEMALTA CO-OPERATIVE,364000005,525000,001000003,09,03,5
591398,GCL720,1987/10K,20140331,6Z201403,6GEMALTA CO-OPERATIVE,364000010,750000,001000006,26,63,5
591398,GCL720,F2520/10K,20140331,6Z201403,6GEMALTA CO-OPERATIVE,364000011,875000,001000006,96,03,5
591398,GCL720,F2552/10K,20140331,6Z201403,6GEMALTA CO-OPERATIVE,364000020,575000,001000012,25,23,5
591398,GCL720,,20140331,6X201403,6GEMALTA CO-OPERATIVE,364000001,550000,000000000,00,03,5
591398,GCL720,,20140331,6X201403,6GEMALTA CO-OPERATIVE,364000002,64t000,000000000,00,03,5
591399,CJG130,,20140331,6X201403,6THE CANADIAN JLRY. GR,341000000,338000,000000000,00,00,0
591399,CJG130,SCHBRO1,20140331,6Z201403,6THE CANADIAN JLRY. GR,341000000,000000,006000000,00,00,0
591399,CJG130,,20140331,6X201403,6THE CANADIAN JLRY. GR,341000002,600000,000000000,00,00,0
591400,MON095,,20140331,6X201403,6*MONK'S LTD.,095000001,659000,000000000,00,03,9
591400,MON095,6T70M/10K,20140331,6Z201403,6*MONK'S LTD.,095000031,625000,001000019,96,63,9
591400,MON095,,20140331,6X201403,6*MONK'S LTD.,095000001,550000,000000000,00,03,9
591401,PAR397,,20140331,6X201403,6*PARIS JEWELLERS,397000003,634000,000000000,00,04,1
591401,PAR397,5608L/10K,20140331,6Z201403,6*PARIS JEWELLERS,397000026,900000,001000016,72,94,1
591401,PAR397,,20140331,6X201403,6*PARIS JEWELLERS,397000001,050000,000000000,00,04,1
591402,GCL720,,20140331,6X201403,6GEMALTA CO-OPERATIVE,510000000,661000,000000000,00,00,0
591402,GCL720,3001L/14K,20140331,6Z201403,6GEMALTA CO-OPERATIVE,510000012,275000,001000006,90,70,0
591402,GCL720,,20140331,6X201403,6GEMALTA CO-OPERATIVE,510000001,550000,000000000,00,00,0
591402,GCL720,,20140331,6X201403,6GEMALTA CO-OPERATIVE,510000000,61t000,000000000,00,00,0
591403,CJG130,,20140331,6X201403,6THE CANADIAN JLRY. GR,443000001,261000,000000000,00,05,9
591403,CJG130,F2595/10K,20140331,6Z201403,6THE CANADIAN JLRY. GR,443000023,675000,001000014,04,15,9
591403,CJG130,,20140331,6X201403,6THE CANADIAN JLRY. GR,443000001,550000,000000000,00,05,9
591404,GCL721,,20140331,6X201403,6GEMALTA CO-OPERATIVE,035000000,026000,000000000,00,00,0
591404,GCL721,SCHBRO1,20140331,6Z201403,6GEMALTA CO-OPERATIVE,035000000,000000,001000000,00,00,0
591404,GCL721,,20140331,6X201403,6GEMALTA CO-OPERATIVE,035000000,525000,000000000,00,00,0
591405,CJG130,,20140331,6X201403,6THE CANADIAN JLRY. GR,241000019,076000,000000000,00,00,0
591405,CJG130,N-S51DM/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000008,950000,001000004,90,40,0
591405,CJG130,N-S51DM/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000008,950000,001000004,90,40,0
591405,CJG130,S510DB/10K,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000026,975000,001000017,51,90,0
591405,CJG130,S510DB/10K,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000026,975000,001000017,51,90,0
591405,CJG130,S510DB/10K,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000026,975000,001000017,51,90,0
591405,CJG130,S510DB/STER,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000007,475000,001000003,99,60,0
591405,CJG130,S510XS/10K,20140331,6Z201403,6THE CANADIAN JLRY. GR,241000020,875000,001000012,86,70,0
591406,BAR010,,20140331,6X201403,6*BARNEY'S,010000001,047000,000000000,00,00,0
591406,BAR010,WEDD/ALLOY,20140331,6Z201403,6*BARNEY'S,010000007,000000,002000003,91,00,0
591406,BAR010,,20140331,6X201403,6*BARNEY'S,010000001,050000,000000000,00,00,0
591407,CHM130,,20140331,6X201403,6CHARM JEWELLERY LTD.,131000001,444000,000000000,00,00,0
591407,CHM130,S14M/STER,20140331,6Z201403,6CHARM JEWELLERY LTD.,131000009,461000,001000005,09,50,0
591407,CHM130,,20140331,6X201403,6CHARM JEWELLERY LTD.,131000001,650000,000000000,00,00,0
591408,JEW495,,20140331,6X201403,6*JEWELLERY PLUS 1994,495000003,322000,000000000,00,02,4
591408,JEW495,CLAS.LG/STER,20140331,6Z201403,6*JEWELLERY PLUS 1994,495000012,600000,001000006,54,02,4
591408,JEW495,CLAS.MD.M/STER,20140331,6Z201403,6*JEWELLERY PLUS 1994,495000011,400000,001000005,78,92,4
591408,JEW495,,20140331,6X201403,6*JEWELLERY PLUS 1994,495000001,550000,000000000,00,02,4
591409,SAN441,,20140331,6X201403,6*SANDY'S GIFTS,441000000,704000,000000000,00,00,0
591409,SAN441,SL4CD/10K,20140331,6Z201403,6*SANDY'S GIFTS,441000012,525000,001000006,76,90,0
